M010152,40.7843997153,-73.9562283421,330001
M010152,40.784668075,-73.9560320866,330002
M010152,40.7852964404,-73.9555694553,330003
M010152,40.7856745579,-73.9552954827,330004
M010152,40.7856745579,-73.9552954827,340001
M010152,40.7859248066,-73.9551140375,340002
M010152,40.7865504248,-73.9546550018,340003
M010152,40.7869804,-73.9543419827,340004
M010152,40.7869804,-73.9543419827,350001
M010152,40.7872254333,-73.9541634229,350002
M010152,40.7879004396,-73.9536718341,350003
M010152,40.7884500457,-73.9532687988,350004
M010152,40.7884500457,-73.9532687988,360001
M010152,40.7885315399,-73.9532091561,360002
M010152,40.7891681263,-73.9527428542,360003
M010152,40.7903425167,-73.9518911891,360004
M010152,40.7903425167,-73.9518911891,370001
M010152,40.7904193458,-73.9518355189,370002
M010152,40.7910476938,-73.951372808,370003
M010152,40.791408514,-73.9511099959,370004
M010152,40.791408514,-73.9511099959,380001
M010152,40.7916732981,-73.9509173132,380002
M010152,40.792195732,-73.9505388103,380003
M010152,40.792195732,-73.9505388103,390001
M010152,40.7923016454,-73.9504618078,390002
M010152,40.7929299876,-73.9499990709,390003
M010152,40.7934729964,-73.949603564,390004
M010152,40.7934729964,-73.949603564,400001
M010152,40.7936049755,-73.9495073977,400002
M010152,40.7942799597,-73.949012103,400003
M010152,40.7945891908,-73.9487879489,400004
M010152,40.7945891908,-73.9487879489,410001
M010152,40.7949082992,-73.9485565618,410002
M010152,40.7955393782,-73.9480937867,410003
M010152,40.7958499785,-73.9478667336,410004
M010152,40.7958499785,-73.9478667336,420001
M010152,40.7961677123,-73.9476346165,420002
M010152,40.7967960444,-73.9471754377,420003
M010152,40.7970602733,-73.9469838077,420004
M010152,40.7970602733,-73.9469838077,430001
M010152,40.7974490705,-73.9467017836,430002
M010152,40.7985328677,-73.9459110187,430003
M010152,40.7985328677,-73.9459110187,440001
M010152,40.7992874067,-73.9453603248,440002
M010152,40.7995820868,-73.9451433725,440003
M010152,40.7995820868,-73.9451433725,450001
M010152,40.7999843216,-73.9448468683,450002
M010152,40.8006620315,-73.9443550885,450003
M010152,40.8012903502,-73.9438958477,450004
M010152,40.8015446952,-73.9437099792,450005
M010152,40.8015446952,-73.9437099792,460001
M010152,40.8019186669,-73.9434365983,460002
M010152,40.8022698649,-73.9431798488,460003
M010152,40.8025607125,-73.9429917764,460004
M010152,40.8028131534,-73.9428434675,460005
M010152,40.8031917882,-73.9425686276,460006
M010152,40.8035256985,-73.9423238034,460007
M010152,40.8035256985,-73.9423238034,470001
M010152,40.8038283301,-73.9421021213,470002
M010152,40.8044484089,-73.9416500688,470003
M010152,40.804802344,-73.9413864347,470004
M010152,40.804802344,-73.9413864347,480001
M010152,40.8049971453,-73.9412414166,480002
M010152,40.8050629799,-73.9411655035,480003
M010152,40.8051507648,-73.9410751224,480004
M010152,40.8057351693,-73.9406447562,480005
M010152,40.8060446576,-73.940419802,480006
M010152,40.8060446576,-73.940419802,490001
M010152,40.8064073731,-73.9401565083,490002
M010152,40.8070329316,-73.939700803,490003
M010152,40.8072754722,-73.9395239438,490004
M010152,40.8072754722,-73.9395239438,500001
M010152,40.8076530008,-73.9392487064,500002
M010152,40.8082785555,-73.938792984,500003
